Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
SEMOC SERVICOS DE MEDICINA OCUPACIONAL,7021372,06162656000197,EDMIR DE BARROS MOUTINHO,--,JURÍDICA,RUA DOM PEDRO,1399,(69) 3229 0835,,CENTRO,76801103,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207021372&VEstado=11&VCodMunicipio=110020,1100207021372,11,110020,53ff417589065c68347bb71c
SEMOC SERVICO DE MEDICINA OCUPACIONAL,7353316,84631936000100,FRANCISCO CAETANO DA FROTA ME,--,JURÍDICA,RUA DOM PEDRO II,1399,,,CENTRO,76801103,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207353316&VEstado=11&VCodMunicipio=110020,1100207353316,11,110020,53ff417689065c68347bb71d
SECRETARIA MUNICIPAL DE SAUDE,6482732,,PREFEITURA MUNICIPAL DE PORTO VELHO,--,JURÍDICA,AV CALAMA,4008,,,PEDACINHO DE CHAO,76820739,PORTO VELHO - IBGE - 110020,RO,SECRETARIA DE SAUDE,MUNICIPAL/SEDE,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206482732&VEstado=11&VCodMunicipio=110020,1100206482732,11,110020,53ff417789065c68347bb71e
SECRETARIA DE ESTADO DA SAUDE,2808412,,SECRETARIA DE ESTADO DA SAUDE,--,JURÍDICA,RUA PADRE ANGELO CERRI,S/N,(69)32165263,,PEDRINHAS,76801480,PORTO VELHO - IBGE - 110020,RO,SECRETARIA DE SAUDE,ESTADUAL/SEDE,ESTADUAL,ESTADUAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202808412&VEstado=11&VCodMunicipio=110020,1100202808412,11,110020,53ff417789065c68347bb71f
SEBASTIAO FERREIRA CAMPOS,6742890,,SEBASTIAO FERREIRA CAMPOS,--,FÍSICA,RUA JULIO DE CASTILHO,269,69 3224 8180,,CENTRO,76801078,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,SMS,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206742890&VEstado=11&VCodMunicipio=110020,1100206742890,11,110020,53ff417889065c68347bb720
SEATER,7107986,63761506000133,SINDICATO EMPREGADOS ASS ASSIT TEC EXT RURAL DO EST RO,--,JURÍDICA,RUA RUI BARBOSA,1936,,,NOVO ESTADO,76825430,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3315/11,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207107986&VEstado=11&VCodMunicipio=110020,1100207107986,11,110020,53ff417989065c68347bb721
SAUDE CENTER,3041913,05595924000100,DAVID ROGERIO FIORI,--,JURÍDICA,RUA PADRE ANGELO CERRI,2288,(69)92849339,,LIBERDADE,78904590,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100203041913&VEstado=11&VCodMunicipio=110020,1100203041913,11,110020,53ff417a89065c68347bb722
SARAH BENESBY MACEDO,5795001,,SARAH BENESBY MACEDO,--,FÍSICA,AV PRES DUTRA,3650,69-,,OLARIA,78900900,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0065/2008,SES,14/04/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205795001&VEstado=11&VCodMunicipio=110020,1100205795001,11,110020,53ff417a89065c68347bb723
SANTA APOLONIA SAUDE,6856616,13324929000118,RR SAUDE LTDA EPP,--,JURÍDICA,AVENIDA MARECHAL DEODORO,1839,69 3223 0963,,CENTRO,76801098,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206856616&VEstado=11&VCodMunicipio=110020,1100206856616,11,110020,53ff417b89065c68347bb724
SANATORIO LAR DE EURIPEDES,2808404,63761704000105,FUNDACAO ESPIRITA E BARSANULFO,--,JURÍDICA,RUA RIO CANTUARIO,1200,(69)2261722,,MARCOS FREIRE,76820739,PORTO VELHO - IBGE - 110020,RO,POSTO DE SAUDE,,PRIVADA,MUNICIPAL,ENTIDADE BENEFICENTE SEM FINS LUCRATIVOS,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202808404&VEstado=11&VCodMunicipio=110020,1100202808404,11,110020,53ff417c89065c68347bb725
SAMU 9,7124260,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,BR 364,S/N,,,DISTRITO DE VISTA AL,76820739,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207124260&VEstado=11&VCodMunicipio=110020,1100207124260,11,110020,53ff417c89065c68347bb726
SAMU 8,7124252,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,PADRE CHIQUINHO,134,,BAIXO MADEIRA,DISTRITO DE SAO CARL,76820739,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207124252&VEstado=11&VCodMunicipio=110020,1100207124252,11,110020,53ff417d89065c68347bb727
SAMU 7,7124244,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,VILA RIO PARDO,S/N,9973-9531,ZONA RURAL,RIO PARDO,76801020,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO INDIRETA - EMPRESA PUBLICA,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207124244&VEstado=11&VCodMunicipio=110020,1100207124244,11,110020,53ff417d89065c68347bb728
SAMU 6,7122128,,PREFEITURA DO MUNCIPIO DE PORTO VELHO,--,JURÍDICA,RUA SEBASTIAO GOMES COM RAIMUNDA BATISTA,738,,CENTRO,DISTRITO DE JACY PAR,76820739,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207122128&VEstado=11&VCodMunicipio=110020,1100207122128,11,110020,53ff417e89065c68347bb729
SAMU 5,6950485,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,RUA MANOEL LAURENTINO DE SOUZA,2276,,,EMBRATEL,76820739,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206950485&VEstado=11&VCodMunicipio=110020,1100206950485,11,110020,53ff417f89065c68347bb72a
UNIDADE DE SAUDE DA FAMILIA JOANA DARK,7270860,,PREFEITURA MUNICIPAL DE PORTO VELHO,--,JURÍDICA,ASSENTAMENTO JOANA DARK,S/N,,LINHA 11,ZONA RURAL,76801020,PORTO VELHO - IBGE - 110020,RO,CENTRO DE SAUDE/UNIDADE BASICA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207270860&VEstado=11&VCodMunicipio=110020,1100207270860,11,110020,53ff418589065c68347bb72b
SINERGIA,6053769,10312931000189,SINERGIA CENTRO DE REABILITACAO LTDA,--,JURÍDICA,RUA JULIO DE CASTILHOS,149,69 3224 6328,SALA 01 TERREO,CENTRO,76801078,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0136/2008,SES,26/05/2008,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206053769&VEstado=11&VCodMunicipio=110020,1100206053769,11,110020,53ff418589065c68347bb72c
SAMU 3,6950469,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,RUA MANOEL LAURENTINO DE SOUZA,2276,,,EMBRATEL,76820739,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206950469&VEstado=11&VCodMunicipio=110020,1100206950469,11,110020,53ff418689065c68347bb72d
SAMU 2,6950450,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,RUA MANOEL LAURENTINO DE SOUZA,2276,,,EMBRATEL,76820739,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206950450&VEstado=11&VCodMunicipio=110020,1100206950450,11,110020,53ff418789065c68347bb72e
S S MEDICAL,5071496,08117672000193,SOUZA SOUZA SERVICOS MEDICOS E DIAGNOSTICOS LTDA,--,JURÍDICA,AV CALAMA,2615,69-32117012,,LIBERDADE,78904100,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,361/2006,SES,21/08/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205071496&VEstado=11&VCodMunicipio=110020,1100205071496,11,110020,53ff418889065c68347bb72f
SAMU 1,2808439,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,RUA MANOEL L DE SOUZA,2276,(69)2226700,,EMBRATEL,76820739,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202808439&VEstado=11&VCodMunicipio=110020,1100202808439,11,110020,53ff418889065c68347bb730
S G G AMARAL ASSISTENCIA MEDICA,5111099,07517472000165,S G G AMARAL ASSISTENCIA MEDICA,--,JURÍDICA,RUA AFONSO PENA,78,69-3229-0030,,CENTRO,78900020,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,419/2006,SES,05/10/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205111099&VEstado=11&VCodMunicipio=110020,1100205111099,11,110020,53ff418989065c68347bb731
RUBIA VIANA GUIMARAES ROCHA ALMEIDA,7169205,,RUBIA VIANA GUIMARAES ROCHA ALMEIDA,--,FÍSICA,RUA MANOEL LAURENTINO DE SOUZA,2743,069 32225445,,EMBRAEL,76820776,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5300/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207169205&VEstado=11&VCodMunicipio=110020,1100207169205,11,110020,53ff418989065c68347bb732
ROSANGELA BIBA GOMES,7073232,,ROANGELA BIBA GOMES,--,FÍSICA,RUA MARECHAL DEODORO,1947,(69) 3229 1354,,CENTRO,76801098,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207073232&VEstado=11&VCodMunicipio=110020,1100207073232,11,110020,53ff418989065c68347bb733
ROSANA DE SOUZA CAMPOS,7111932,,ROSANA DE SOUZA CAMPOS,--,FÍSICA,AVENIDA LAURO SODRE,1166,,,OLARIA,76801020,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5644/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207111932&VEstado=11&VCodMunicipio=110020,1100207111932,11,110020,53ff418a89065c68347bb734
RONDOQUIME,3431312,05854618000132,RONDOQUIME SS LTDA,--,JURÍDICA,RUA PAULO LEAL,393,,SALA 403,CENTRO,76801094,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0106-04,SES,04/05/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100203431312&VEstado=11&VCodMunicipio=110020,1100203431312,11,110020,53ff418a89065c68347bb735
RONDONIA SERVICOS DE NEUROLOGIA E NEUROCIRURGIA,5377293,05891849000116,RONDONIA SERVICOS DE NEUROLOGIA E NEUROCIRURGIA S S LTDA,--,JURÍDICA,RUA ALVARO MAIA,1600,69-32241613,,OLARIA,78900900,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205377293&VEstado=11&VCodMunicipio=110020,1100205377293,11,110020,53ff418b89065c68347bb736
RODOLFO LUIS KORTE,7212801,,RODOLFO LUIS KORTE,--,FÍSICA,RUA PAULO LEAL,393,,,CENTRO,76801094,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207212801&VEstado=11&VCodMunicipio=110020,1100207212801,11,110020,53ff418b89065c68347bb737
ROBERTO ALVARES PINTAN,5041740,,ROBERTO ALVARES PINTAN,--,FÍSICA,RUA JOAO GOULART,2164,,,SAO CRISTOVAO,78902600,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,021/2006,SES,26/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205041740&VEstado=11&VCodMunicipio=110020,1100205041740,11,110020,53ff418c89065c68347bb738
ROBERTA MARIA DOS SANTOS MULASKI,7091486,,ROBERTA MARIA DOS SANTOS MULASKI,--,FÍSICA,AV CALAMA,4321,,,FLODOALDO P PINTO,76820429,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5282/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207091486&VEstado=11&VCodMunicipio=110020,1100207091486,11,110020,53ff418c89065c68347bb739
RIVIANY ARAUJO COELHO,7132204,,RIVIANY ARAUJO COELHO,--,FÍSICA,RUA ELIAS GORAYEB,2763,,,LIBERDADE,76803874,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5722/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207132204&VEstado=11&VCodMunicipio=110020,1100207132204,11,110020,53ff418d89065c68347bb73a
RIOMAR,6608906,00619461000147,FUNDACAO RIO MADEIRA,--,JURÍDICA,RUA DUQUE DE CAXIAS,1323,69 3217 - 2500,,CENTRO,76801110,PORTO VELHO - IBGE - 110020,RO,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,FUNDACAO PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206608906&VEstado=11&VCodMunicipio=110020,1100206608906,11,110020,53ff418d89065c68347bb73b
RICARDO PEREIRA RAMOS,7139764,,RICARDO PEREIRA RAMOS,--,FÍSICA,RUA JOSE AMADOR DOS REIS,3836,,,TANCREDO NEVES,76829580,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5221/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207139764&VEstado=11&VCodMunicipio=110020,1100207139764,11,110020,53ff418e89065c68347bb73c
RICARDO CESAR GARCIA AMARAL,5241227,,RICARDO CESAR GARCIA AMARAL,--,FÍSICA,RUA JOSE DE ALENCAR,3374,69-,,CAIARI,78902260,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,015/2006,SES,16/01/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205241227&VEstado=11&VCodMunicipio=110020,1100205241227,11,110020,53ff418e89065c68347bb73d
REYNALDO DE ARRUDA MONTEIRO,7039964,,REYNALDO DE ARRUDA MONTEIRO,--,FÍSICA,RUA JULIO DE CASTILHO,149,,,CENTRO,76801078,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207039964&VEstado=11&VCodMunicipio=110020,1100207039964,11,110020,53ff418f89065c68347bb73e
RENAN CAVALCANTE DE CARVALHO,7131976,,RENAN CAVALCANTE DE CARVALHO,--,FÍSICA,AVENIDA JATUARANA,3688,,,CONCEICAO,76807139,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5724/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207131976&VEstado=11&VCodMunicipio=110020,1100207131976,11,110020,53ff419089065c68347bb73f
REGIS CLINICA ODONTOLOGICA,5812887,09452140000175,CARLOS AUGUSTO DE ARRUDA REGIS ME,--,JURÍDICA,AV DOM PEDRO II,637,69-32243455,,CAIARI,78900010,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205812887&VEstado=11&VCodMunicipio=110020,1100205812887,11,110020,53ff419089065c68347bb740
REABILIT ODONTOLOGICA,7091389,12809631000135,ANA LUCIA E SILVA SERVICOS ODONTOLOGICOS,--,JURÍDICA,JOSE CAMACHO,2857,,,LIBERDADE,76803880,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5498/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207091389&VEstado=11&VCodMunicipio=110020,1100207091389,11,110020,53ff419189065c68347bb741
RAFAEL CARDOSO DE OLIVEIRA,5038251,,RAFAEL CARDOSO DE OLIVEIRA,--,FÍSICA,AV CALAMA,2264,69-32292929,,SAO JOAO BOSCO,78902040,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,094/2006,SES,21/03/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205038251&VEstado=11&VCodMunicipio=110020,1100205038251,11,110020,53ff419289065c68347bb742
R A SERVICOS MEDICOS LTDA,5323088,07547355000144,R A SERVICOS MEDICOS LTDA,--,JURÍDICA,AV JOAO GOULART,2363,69-3225-5291,,SAO CRISTOVAO,76804050,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100205323088&VEstado=11&VCodMunicipio=110020,1100205323088,11,110020,53ff419689065c68347bb743
PSIKO CENTER,7091214,04695032000100,EDNA M R DO NASCIMENTO ME,--,JURÍDICA,AV PRESIDENTE DUTRA,3820,,,OLARIA,76801299,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,5443/12,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207091214&VEstado=11&VCodMunicipio=110020,1100207091214,11,110020,53ff419789065c68347bb744
PSICOMED CLINICA PSICOLOGICA,7005199,15175720000165,PSICOMED CLINICA PSICOLOGICA LTDA ME,--,JURÍDICA,AVENIDA PINHEIRO MACHADO,753,69 8132 4770,SALA 01 GAL NILOS,CENTRO,76821331,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,3954,SMS,04/05/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207005199&VEstado=11&VCodMunicipio=110020,1100207005199,11,110020,53ff419789065c68347bb745
PS VALE DO JAMARY,2808323,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,AV CALAMA VALE DO JAMARY,4008,,BXO MADEIRAZRURAL,EMBRATEL,78905230,PORTO VELHO - IBGE - 110020,RO,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202808323&VEstado=11&VCodMunicipio=110020,1100202808323,11,110020,53ff419889065c68347bb746
PS SAO MIGUEL,2808226,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,SAO MIGUEL,4008,,ZONA RURAL,SAO MIGUEL BAIXO MAD,76820739,PORTO VELHO - IBGE - 110020,RO,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202808226&VEstado=11&VCodMunicipio=110020,1100202808226,11,110020,53ff419989065c68347bb747
PS SAO JOSE,2369931,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,GLEBA RIO PRETO KM 9,4008,,ZONA RURAL,BAIXO MADEIRA RIO MA,76820739,PORTO VELHO - IBGE - 110020,RO,POSTO DE SAUDE,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100202369931&VEstado=11&VCodMunicipio=110020,1100202369931,11,110020,53ff419989065c68347bb748
SAMU 4,6950477,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,RUA MANOEL LAURENTINO DE SOUZA,2276,,,EMBRATEL,76820739,PORTO VELHO - IBGE - 110020,RO,UNIDADE MOVEL DE NIVEL PRE-HOSPITALAR NA AREA DE URGENCIA,,MUNICIPAL,MUNICIPAL,ADMINISTRACAO DIRETA DA SAUDE (MS,SES e SMS),MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206950477&VEstado=11&VCodMunicipio=110020,1100206950477,11,110020,53ff419c571fe97934c90ad5
STUDIO PILATES THAYS PESTANA,7226810,17870237000126,THAIS H PESTANA ME,--,JURÍDICA,AV CALAMA,3301,,,EMBRATEL,76820865,PORTO VELHO - IBGE - 110020,RO,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100207226810&VEstado=11&VCodMunicipio=110020,1100207226810,11,110020,53ff419c571fe97934c90ad6
SERVICO DE ATENDIMENTO ESPECIALIZADA,6863868,,PREFEITURA DO MUNICIPIO DE PORTO VELHO,--,JURÍDICA,JACY PARANA C SALGADO FILHO,1943,,,MATO GROSSO,76820739,PORTO VELHO - IBGE - 110020,RO,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,MUNICIPAL,MUNICIPAL,ADMINISTRACAO INDIRETA - EMPRESA PUBLICA,MANTIDA,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=1100206863868&VEstado=11&VCodMunicipio=110020,1100206863868,11,110020,53ff419c571fe97934c90ad7
